time,temperature_2m_mean,precipitation_sum,city,year
2015-08-31,30.1,0.0,Delhi,2015
2015-09-01,29.5,0.0,Delhi,2015
2015-09-02,29.0,0.0,Delhi,2015
2015-09-03,29.1,0.0,Delhi,2015
2015-09-04,29.7,0.0,Delhi,2015
2015-09-05,28.8,0.0,Delhi,2015
2015-09-06,28.7,0.0,Delhi,2015
2015-09-07,29.1,0.0,Delhi,2015
2015-09-08,29.2,0.0,Delhi,2015
2015-09-09,29.4,0.0,Delhi,2015
2015-09-10,29.1,0.0,Delhi,2015
2015-09-11,29.0,0.0,Delhi,2015
2015-09-12,28.9,0.3,Delhi,2015
2015-09-13,29.9,0.0,Delhi,2015
2015-09-14,30.5,0.0,Delhi,2015
2015-09-15,30.2,0.0,Delhi,2015
2015-09-16,30.2,0.0,Delhi,2015
2015-09-17,29.7,0.4,Delhi,2015
2015-09-18,29.3,1.6,Delhi,2015
2015-09-19,28.0,24.3,Delhi,2015
2015-09-20,28.8,5.0,Delhi,2015
2015-09-21,28.1,9.5,Delhi,2015
2015-09-22,28.5,2.0,Delhi,2015
2015-09-23,27.0,0.3,Delhi,2015
2015-09-24,26.9,0.0,Delhi,2015
2015-09-25,26.5,0.0,Delhi,2015
2015-09-26,27.0,0.0,Delhi,2015
2015-09-27,27.8,0.0,Delhi,2015
2015-09-28,26.8,0.0,Delhi,2015
2015-09-29,26.5,0.0,Delhi,2015
2015-09-30,26.5,0.0,Delhi,2015
2015-10-01,26.2,0.0,Delhi,2015
2015-10-02,26.5,0.0,Delhi,2015
2015-10-03,27.4,0.0,Delhi,2015
2015-10-04,28.0,0.0,Delhi,2015
2015-10-05,28.3,0.0,Delhi,2015
2015-10-06,28.3,0.0,Delhi,2015
2015-10-07,28.3,0.0,Delhi,2015
2015-10-08,28.4,0.0,Delhi,2015
2015-10-09,28.3,0.0,Delhi,2015
2015-10-10,28.4,0.0,Delhi,2015
2015-10-11,28.2,0.0,Delhi,2015
2015-10-12,27.8,0.0,Delhi,2015
2015-10-13,27.4,0.4,Delhi,2015
2015-10-14,26.5,7.3,Delhi,2015
2015-10-15,26.6,0.0,Delhi,2015
2015-10-16,27.1,0.0,Delhi,2015
2015-10-17,27.4,0.0,Delhi,2015
2015-10-18,27.9,0.0,Delhi,2015
2015-10-19,27.7,1.1,Delhi,2015
2015-10-20,27.4,0.3,Delhi,2015
2015-10-21,26.2,0.0,Delhi,2015
2015-10-22,24.9,0.0,Delhi,2015
2015-10-23,24.2,0.0,Delhi,2015
2015-10-24,25.0,0.0,Delhi,2015
2015-10-25,25.6,0.0,Delhi,2015
2015-10-26,25.0,1.5,Delhi,2015
2015-10-27,24.0,0.0,Delhi,2015
2015-10-28,20.5,5.5,Delhi,2015
2015-10-29,20.9,0.0,Delhi,2015
2015-10-30,21.4,0.0,Delhi,2015
2015-10-31,22.2,0.0,Delhi,2015
2015-11-01,23.5,0.0,Delhi,2015
2015-11-02,23.5,0.0,Delhi,2015
2015-11-03,23.2,0.0,Delhi,2015
2015-11-04,23.4,0.0,Delhi,2015
2015-11-05,23.0,0.2,Delhi,2015
2015-11-06,23.1,0.0,Delhi,2015
2015-11-07,22.4,0.0,Delhi,2015
2015-11-08,22.9,0.0,Delhi,2015
2015-11-09,23.0,0.0,Delhi,2015
2015-11-10,22.7,0.6,Delhi,2015
2015-11-11,22.2,0.0,Delhi,2015
2015-11-12,22.1,0.0,Delhi,2015
2015-11-13,22.6,0.0,Delhi,2015
2015-11-14,23.2,0.0,Delhi,2015
2015-11-15,23.1,0.0,Delhi,2015
2015-11-16,22.9,1.0,Delhi,2015
2015-11-17,20.4,0.0,Delhi,2015
2015-11-18,19.0,0.0,Delhi,2015
2015-11-19,19.6,0.0,Delhi,2015
2015-11-20,19.3,0.0,Delhi,2015
2015-11-21,19.5,0.0,Delhi,2015
2015-11-22,19.1,0.0,Delhi,2015
2015-11-23,18.8,0.0,Delhi,2015
2015-11-24,19.4,0.0,Delhi,2015
2015-11-25,19.6,0.0,Delhi,2015
2015-11-26,19.9,0.0,Delhi,2015
2015-11-27,19.3,0.0,Delhi,2015
2015-11-28,19.9,0.0,Delhi,2015
2015-11-29,19.6,0.0,Delhi,2015
2015-11-30,20.9,0.0,Delhi,2015
2015-12-01,20.7,0.0,Delhi,2015
2015-12-02,19.6,0.0,Delhi,2015
2015-12-03,18.2,0.0,Delhi,2015
2015-12-04,18.5,0.0,Delhi,2015
2015-12-05,17.8,0.0,Delhi,2015
2015-12-06,18.3,0.0,Delhi,2015
2015-12-07,18.5,0.0,Delhi,2015
2015-12-08,18.6,0.0,Delhi,2015
2015-12-09,18.3,0.0,Delhi,2015
2015-12-10,19.3,0.2,Delhi,2015
2015-12-11,17.7,0.0,Delhi,2015
2015-12-12,14.7,0.0,Delhi,2015
2015-12-13,14.2,0.0,Delhi,2015
2015-12-14,13.7,0.0,Delhi,2015
2015-12-15,13.6,0.0,Delhi,2015
2015-12-16,12.9,0.0,Delhi,2015
2015-12-17,13.2,0.0,Delhi,2015
2015-12-18,13.3,0.0,Delhi,2015
2015-12-19,13.6,0.0,Delhi,2015
2015-12-20,13.2,0.0,Delhi,2015
2015-12-21,13.2,0.0,Delhi,2015
2015-12-22,13.4,0.0,Delhi,2015
2015-12-23,13.0,0.0,Delhi,2015
2015-12-24,12.9,0.0,Delhi,2015
2015-12-25,12.1,0.0,Delhi,2015
2015-12-26,13.7,0.0,Delhi,2015
2015-12-27,15.5,0.0,Delhi,2015
2015-12-28,17.1,0.0,Delhi,2015
2015-12-29,17.1,0.0,Delhi,2015
2015-12-30,16.3,0.0,Delhi,2015
2015-12-31,15.3,0.0,Delhi,2015
2016-01-01,14.9,0.0,Delhi,2016
2016-01-02,14.4,0.0,Delhi,2016
2016-01-03,15.0,0.0,Delhi,2016
2016-01-04,16.1,0.0,Delhi,2016
2016-01-05,18.1,0.0,Delhi,2016
2016-01-06,18.3,0.5,Delhi,2016
2016-01-07,17.8,0.0,Delhi,2016
2016-01-08,17.1,0.0,Delhi,2016
2016-01-09,15.7,0.0,Delhi,2016
2016-01-10,15.6,0.0,Delhi,2016
2016-01-11,16.2,0.0,Delhi,2016
2016-01-12,16.5,0.0,Delhi,2016
2016-01-13,16.0,0.0,Delhi,2016
2016-01-14,14.4,0.0,Delhi,2016
2016-01-15,13.3,0.0,Delhi,2016
2016-01-16,13.1,0.0,Delhi,2016
2016-01-17,12.8,0.0,Delhi,2016
2016-01-18,12.6,0.0,Delhi,2016
2016-01-19,12.6,0.0,Delhi,2016
2016-01-20,12.2,0.0,Delhi,2016
2016-01-21,11.6,0.0,Delhi,2016
2016-01-22,11.5,0.0,Delhi,2016
2016-01-23,12.4,0.0,Delhi,2016
2016-01-24,12.2,0.0,Delhi,2016
2016-01-25,10.8,0.0,Delhi,2016
2016-01-26,13.0,0.0,Delhi,2016
2016-01-27,15.7,0.0,Delhi,2016
2016-01-28,15.8,0.0,Delhi,2016
2016-01-29,17.1,0.2,Delhi,2016
2016-01-30,19.4,0.5,Delhi,2016
2016-01-31,17.4,0.0,Delhi,2016
2016-02-01,15.2,0.0,Delhi,2016
2016-02-02,14.2,0.0,Delhi,2016
2016-02-03,14.5,0.0,Delhi,2016
2016-02-04,14.8,0.0,Delhi,2016
2016-02-05,14.8,0.0,Delhi,2016
2016-02-06,15.8,0.0,Delhi,2016
2016-02-07,15.4,4.0,Delhi,2016
2016-02-08,15.0,0.0,Delhi,2016
2016-02-09,15.9,0.0,Delhi,2016
2016-02-10,16.3,0.0,Delhi,2016
2016-02-11,17.6,0.0,Delhi,2016
2016-02-12,16.6,0.0,Delhi,2016
2016-02-13,16.1,0.7,Delhi,2016
2016-02-14,15.9,0.0,Delhi,2016
2016-02-15,15.7,0.0,Delhi,2016
2016-02-16,15.9,0.0,Delhi,2016
2016-02-17,18.0,0.2,Delhi,2016
2016-02-18,20.5,1.4,Delhi,2016
2016-02-19,22.7,0.0,Delhi,2016
2016-02-20,21.8,14.4,Delhi,2016
2016-02-21,19.3,0.0,Delhi,2016
2016-02-22,18.8,0.0,Delhi,2016
2016-02-23,19.1,0.0,Delhi,2016
2016-02-24,18.6,0.0,Delhi,2016
2016-02-25,19.6,0.0,Delhi,2016
2016-02-26,20.7,0.0,Delhi,2016
2016-02-27,20.6,0.0,Delhi,2016
2016-02-28,21.5,0.0,Delhi,2016
2016-02-29,21.9,0.0,Delhi,2016
2016-03-01,22.5,0.0,Delhi,2016
2016-03-02,23.3,0.0,Delhi,2016
2016-03-03,23.5,0.2,Delhi,2016
2016-03-04,23.8,0.0,Delhi,2016
2016-03-05,22.4,12.2,Delhi,2016
2016-03-06,20.2,2.6,Delhi,2016
2016-03-07,21.3,0.0,Delhi,2016
2016-03-08,21.7,0.0,Delhi,2016
2016-03-09,21.5,0.0,Delhi,2016
2016-03-10,22.5,0.0,Delhi,2016
2016-03-11,23.3,2.2,Delhi,2016
2016-03-12,21.2,22.2,Delhi,2016
2016-03-13,21.2,0.0,Delhi,2016
2016-03-14,20.7,0.9,Delhi,2016
2016-03-15,20.8,0.0,Delhi,2016
2016-03-16,20.8,0.0,Delhi,2016
2016-03-17,22.8,0.1,Delhi,2016
2016-03-18,23.8,0.0,Delhi,2016
2016-03-19,24.0,0.5,Delhi,2016
2016-03-20,24.7,0.0,Delhi,2016
2016-03-21,23.9,0.0,Delhi,2016
2016-03-22,22.5,0.0,Delhi,2016
2016-03-23,23.5,0.0,Delhi,2016
2016-03-24,25.0,0.0,Delhi,2016
2016-03-25,26.5,0.0,Delhi,2016
2016-03-26,25.2,0.0,Delhi,2016
2016-03-27,24.7,0.0,Delhi,2016
2016-03-28,24.5,0.0,Delhi,2016
2016-03-29,25.2,0.0,Delhi,2016
2016-03-30,26.5,0.0,Delhi,2016
2016-03-31,28.0,0.0,Delhi,2016
2016-04-01,29.2,0.0,Delhi,2016
2016-04-02,29.9,0.0,Delhi,2016
2016-04-03,31.2,1.8,Delhi,2016
2016-04-04,30.1,0.0,Delhi,2016
2016-04-05,29.0,0.0,Delhi,2016
2016-04-06,28.4,0.0,Delhi,2016
2016-04-07,27.1,0.0,Delhi,2016
2016-04-08,27.1,0.0,Delhi,2016
2016-04-09,28.9,0.0,Delhi,2016
2016-04-10,29.5,0.0,Delhi,2016
2016-04-11,28.3,0.0,Delhi,2016
2016-04-12,28.0,0.0,Delhi,2016
2016-04-13,29.7,0.0,Delhi,2016
2016-04-14,31.0,0.0,Delhi,2016
2016-04-15,31.9,0.0,Delhi,2016
2016-04-16,32.7,0.0,Delhi,2016
2016-04-17,33.1,0.0,Delhi,2016
2016-04-18,32.5,0.0,Delhi,2016
2016-04-19,31.4,0.1,Delhi,2016
2016-04-20,31.6,0.0,Delhi,2016
2016-04-21,31.9,0.0,Delhi,2016
2016-04-22,31.8,0.0,Delhi,2016
2016-04-23,29.6,0.0,Delhi,2016
2016-04-24,28.8,0.0,Delhi,2016
2016-04-25,30.0,0.0,Delhi,2016
2016-04-26,30.6,0.2,Delhi,2016
2016-04-27,31.0,0.0,Delhi,2016
2016-04-28,31.5,0.0,Delhi,2016
2016-04-29,31.3,0.0,Delhi,2016
2016-04-30,31.2,0.0,Delhi,2016
2016-05-01,32.8,0.0,Delhi,2016
2016-05-02,34.4,0.4,Delhi,2016
2016-05-03,32.2,1.6,Delhi,2016
2016-05-04,30.9,1.0,Delhi,2016
2016-05-05,29.4,0.1,Delhi,2016
2016-05-06,29.2,0.0,Delhi,2016
2016-05-07,30.8,0.0,Delhi,2016
2016-05-08,30.9,0.0,Delhi,2016
2016-05-09,32.1,0.5,Delhi,2016
2016-05-10,32.2,1.0,Delhi,2016
2016-05-11,31.7,0.2,Delhi,2016
2016-05-12,32.5,0.0,Delhi,2016
2016-05-13,34.6,0.0,Delhi,2016
2016-05-14,34.9,0.0,Delhi,2016
2016-05-15,34.9,0.0,Delhi,2016
2016-05-16,35.2,0.0,Delhi,2016
2016-05-17,35.2,0.0,Delhi,2016
2016-05-18,35.3,0.0,Delhi,2016
2016-05-19,34.8,0.3,Delhi,2016
2016-05-20,34.7,0.3,Delhi,2016
2016-05-21,34.0,0.0,Delhi,2016
2016-05-22,34.6,1.8,Delhi,2016
2016-05-23,33.6,4.5,Delhi,2016
2016-05-24,31.7,1.8,Delhi,2016
2016-05-25,31.7,0.6,Delhi,2016
2016-05-26,33.0,0.0,Delhi,2016
2016-05-27,34.8,2.0,Delhi,2016
2016-05-28,34.0,2.3,Delhi,2016
2016-05-29,31.2,6.9,Delhi,2016
2016-05-30,28.8,3.4,Delhi,2016
2016-05-31,31.7,0.2,Delhi,2016
2016-06-01,33.8,0.0,Delhi,2016
2016-06-02,34.9,0.0,Delhi,2016
2016-06-03,34.2,0.5,Delhi,2016
2016-06-04,35.3,0.0,Delhi,2016
2016-06-05,34.4,3.3,Delhi,2016
2016-06-06,34.2,2.6,Delhi,2016
2016-06-07,34.2,1.1,Delhi,2016
2016-06-08,33.9,0.7,Delhi,2016
2016-06-09,34.4,0.2,Delhi,2016
2016-06-10,34.4,2.6,Delhi,2016
2016-06-11,34.2,0.1,Delhi,2016
2016-06-12,33.3,3.6,Delhi,2016
2016-06-13,34.4,0.7,Delhi,2016
2016-06-14,32.3,1.8,Delhi,2016
2016-06-15,31.7,1.5,Delhi,2016
2016-06-16,32.4,0.0,Delhi,2016
2016-06-17,32.6,0.2,Delhi,2016
2016-06-18,31.5,14.8,Delhi,2016
2016-06-19,32.3,0.3,Delhi,2016
2016-06-20,32.8,0.0,Delhi,2016
2016-06-21,30.9,1.8,Delhi,2016
2016-06-22,30.9,1.4,Delhi,2016
2016-06-23,32.8,0.0,Delhi,2016
2016-06-24,33.8,0.6,Delhi,2016
2016-06-25,34.2,0.0,Delhi,2016
2016-06-26,32.4,3.1,Delhi,2016
2016-06-27,32.1,3.3,Delhi,2016
2016-06-28,30.1,10.4,Delhi,2016
2016-06-29,32.1,10.5,Delhi,2016
2016-06-30,33.1,0.4,Delhi,2016
2016-07-01,31.8,23.3,Delhi,2016
2016-07-02,27.8,67.9,Delhi,2016
2016-07-03,26.9,15.1,Delhi,2016
2016-07-04,28.8,1.2,Delhi,2016
2016-07-05,31.0,0.3,Delhi,2016
2016-07-06,30.0,2.6,Delhi,2016
2016-07-07,30.3,1.5,Delhi,2016
2016-07-08,30.8,2.5,Delhi,2016
2016-07-09,30.6,1.3,Delhi,2016
2016-07-10,31.1,0.0,Delhi,2016
2016-07-11,29.3,4.3,Delhi,2016
2016-07-12,29.0,15.6,Delhi,2016
2016-07-13,29.5,3.9,Delhi,2016
2016-07-14,29.0,22.2,Delhi,2016
2016-07-15,28.0,31.3,Delhi,2016
2016-07-16,26.5,75.4,Delhi,2016
2016-07-17,26.0,50.8,Delhi,2016
2016-07-18,28.2,5.7,Delhi,2016
2016-07-19,29.7,1.9,Delhi,2016
2016-07-20,30.8,0.0,Delhi,2016
2016-07-21,31.2,0.5,Delhi,2016
2016-07-22,30.9,0.6,Delhi,2016
2016-07-23,28.8,5.0,Delhi,2016
2016-07-24,28.8,3.1,Delhi,2016
2016-07-25,29.2,7.4,Delhi,2016
2016-07-26,28.0,4.2,Delhi,2016
2016-07-27,27.3,6.5,Delhi,2016
2016-07-28,26.7,18.9,Delhi,2016
2016-07-29,25.8,18.7,Delhi,2016
2016-07-30,26.6,8.3,Delhi,2016
2016-07-31,26.8,7.6,Delhi,2016
2016-08-01,26.9,12.5,Delhi,2016
2016-08-02,27.5,10.6,Delhi,2016
2016-08-03,29.2,0.0,Delhi,2016
2016-08-04,29.6,4.8,Delhi,2016
2016-08-05,30.1,1.1,Delhi,2016
2016-08-06,28.6,1.0,Delhi,2016
2016-08-07,28.9,2.7,Delhi,2016
2016-08-08,29.0,4.7,Delhi,2016
2016-08-09,27.8,6.3,Delhi,2016
2016-08-10,27.3,10.5,Delhi,2016
2016-08-11,26.9,14.1,Delhi,2016
2016-08-12,27.3,11.9,Delhi,2016
2016-08-13,27.8,11.4,Delhi,2016
2016-08-14,27.7,13.9,Delhi,2016
2016-08-15,29.0,2.6,Delhi,2016
2016-08-16,29.5,0.8,Delhi,2016
2016-08-17,28.1,0.2,Delhi,2016
2016-08-18,27.8,7.1,Delhi,2016
2016-08-19,29.0,1.3,Delhi,2016
2016-08-20,28.7,2.9,Delhi,2016
2016-08-21,27.9,0.0,Delhi,2016
2016-08-22,27.9,0.0,Delhi,2016
2016-08-23,28.5,0.1,Delhi,2016
2016-08-24,27.3,12.8,Delhi,2016
2016-08-25,28.4,1.3,Delhi,2016
2016-08-26,28.9,1.5,Delhi,2016
2016-08-27,28.4,6.5,Delhi,2016
2016-08-28,29.0,6.3,Delhi,2016
2016-08-29,27.5,13.7,Delhi,2016
2016-08-30,27.1,24.3,Delhi,2016
2016-08-31,26.8,18.5,Delhi,2016
2016-09-01,27.0,7.3,Delhi,2016
2016-09-02,28.2,0.4,Delhi,2016
2016-09-03,28.2,0.2,Delhi,2016
2016-09-04,28.2,0.0,Delhi,2016
2016-09-05,28.0,0.1,Delhi,2016
2016-09-06,28.3,0.0,Delhi,2016
2016-09-07,28.3,0.0,Delhi,2016
2016-09-08,28.5,0.1,Delhi,2016
2016-09-09,28.8,0.0,Delhi,2016
2016-09-10,29.0,0.0,Delhi,2016
2016-09-11,28.9,0.0,Delhi,2016
2016-09-12,28.8,0.0,Delhi,2016
2016-09-13,29.0,0.0,Delhi,2016
2016-09-14,27.9,0.1,Delhi,2016
2016-09-15,28.7,0.0,Delhi,2016
2016-09-16,29.1,0.0,Delhi,2016
2016-09-17,28.7,0.0,Delhi,2016
2016-09-18,28.7,0.0,Delhi,2016
2016-09-19,29.0,0.0,Delhi,2016
2016-09-20,30.0,0.0,Delhi,2016
2016-09-21,29.6,0.0,Delhi,2016
2016-09-22,27.0,2.0,Delhi,2016
2016-09-23,27.4,0.0,Delhi,2016
2016-09-24,28.1,0.2,Delhi,2016
2016-09-25,27.6,0.0,Delhi,2016
2016-09-26,28.2,0.2,Delhi,2016
2016-09-27,28.5,0.0,Delhi,2016
2016-09-28,29.1,0.0,Delhi,2016
2016-09-29,29.0,0.1,Delhi,2016
2016-09-30,29.1,0.0,Delhi,2016
2016-10-01,29.8,0.0,Delhi,2016
2016-10-02,29.7,0.3,Delhi,2016
2016-10-03,29.3,1.7,Delhi,2016
2016-10-04,29.1,1.7,Delhi,2016
2016-10-05,28.0,7.7,Delhi,2016
2016-10-06,28.2,0.0,Delhi,2016
2016-10-07,28.5,0.0,Delhi,2016
2016-10-08,28.3,0.0,Delhi,2016
2016-10-09,28.1,0.0,Delhi,2016
2016-10-10,27.3,0.0,Delhi,2016
2016-10-11,26.6,0.0,Delhi,2016
2016-10-12,26.4,0.0,Delhi,2016
2016-10-13,26.1,0.0,Delhi,2016
2016-10-14,25.3,0.0,Delhi,2016
2016-10-15,25.4,0.0,Delhi,2016
2016-10-16,25.5,0.0,Delhi,2016
2016-10-17,25.7,0.0,Delhi,2016
2016-10-18,24.8,0.0,Delhi,2016
2016-10-19,24.9,0.0,Delhi,2016
2016-10-20,25.5,0.0,Delhi,2016
2016-10-21,25.9,0.0,Delhi,2016
2016-10-22,25.9,0.0,Delhi,2016
2016-10-23,25.3,0.0,Delhi,2016
2016-10-24,25.2,0.0,Delhi,2016
2016-10-25,25.3,0.0,Delhi,2016
2016-10-26,24.9,0.0,Delhi,2016
2016-10-27,23.9,0.0,Delhi,2016
2016-10-28,23.7,0.0,Delhi,2016
2016-10-29,23.8,0.0,Delhi,2016
2016-10-30,23.3,0.0,Delhi,2016
2016-10-31,23.6,0.0,Delhi,2016
2016-11-01,22.7,0.0,Delhi,2016
2016-11-02,23.1,0.0,Delhi,2016
2016-11-03,23.1,0.0,Delhi,2016
2016-11-04,22.6,0.0,Delhi,2016
2016-11-05,22.5,0.0,Delhi,2016
2016-11-06,22.3,0.0,Delhi,2016
2016-11-07,22.1,0.0,Delhi,2016
2016-11-08,22.4,0.0,Delhi,2016
2016-11-09,21.7,0.0,Delhi,2016
2016-11-10,21.0,0.0,Delhi,2016
2016-11-11,21.0,0.0,Delhi,2016
2016-11-12,21.7,0.0,Delhi,2016
2016-11-13,21.9,0.0,Delhi,2016
2016-11-14,21.9,0.0,Delhi,2016
2016-11-15,21.4,0.0,Delhi,2016
2016-11-16,20.1,0.0,Delhi,2016
2016-11-17,20.1,0.0,Delhi,2016
2016-11-18,20.1,0.0,Delhi,2016
2016-11-19,19.6,0.0,Delhi,2016
2016-11-20,19.7,0.0,Delhi,2016
2016-11-21,20.4,0.0,Delhi,2016
2016-11-22,20.6,0.0,Delhi,2016
2016-11-23,20.7,0.0,Delhi,2016
2016-11-24,20.0,0.0,Delhi,2016
2016-11-25,21.3,0.0,Delhi,2016
2016-11-26,22.0,0.0,Delhi,2016
2016-11-27,21.5,0.0,Delhi,2016
2016-11-28,21.0,0.0,Delhi,2016
2016-11-29,18.7,0.0,Delhi,2016
2016-11-30,19.1,0.0,Delhi,2016
2016-12-01,19.9,0.0,Delhi,2016
2016-12-02,19.3,0.0,Delhi,2016
2016-12-03,18.2,0.0,Delhi,2016
2016-12-04,17.7,0.0,Delhi,2016
2016-12-05,18.0,0.0,Delhi,2016
2016-12-06,18.2,0.0,Delhi,2016
2016-12-07,18.2,0.0,Delhi,2016
2016-12-08,17.8,0.0,Delhi,2016
2016-12-09,18.2,0.0,Delhi,2016
2016-12-10,18.6,0.0,Delhi,2016
2016-12-11,19.2,0.0,Delhi,2016
2016-12-12,18.7,0.0,Delhi,2016
2016-12-13,18.1,0.0,Delhi,2016
2016-12-14,17.4,0.0,Delhi,2016
2016-12-15,16.4,0.0,Delhi,2016
2016-12-16,15.3,0.0,Delhi,2016
2016-12-17,15.3,0.0,Delhi,2016
2016-12-18,15.0,0.0,Delhi,2016
2016-12-19,15.3,0.0,Delhi,2016
2016-12-20,17.2,0.0,Delhi,2016
2016-12-21,17.3,0.0,Delhi,2016
2016-12-22,16.5,0.0,Delhi,2016
2016-12-23,16.7,0.0,Delhi,2016
2016-12-24,16.1,0.0,Delhi,2016
2016-12-25,16.2,0.0,Delhi,2016
2016-12-26,16.1,0.0,Delhi,2016
2016-12-27,15.7,0.0,Delhi,2016
2016-12-28,15.8,0.0,Delhi,2016
2016-12-29,15.8,0.0,Delhi,2016
2016-12-30,16.0,0.0,Delhi,2016
2016-12-31,15.3,0.0,Delhi,2016
2017-01-01,15.7,0.0,Delhi,2017
2017-01-02,15.5,0.0,Delhi,2017
2017-01-03,16.1,0.0,Delhi,2017
2017-01-04,16.6,0.0,Delhi,2017
2017-01-05,16.7,0.0,Delhi,2017
2017-01-06,16.8,1.8,Delhi,2017
2017-01-07,14.6,5.4,Delhi,2017
2017-01-08,13.6,0.0,Delhi,2017
2017-01-09,13.0,0.0,Delhi,2017
2017-01-10,11.0,0.0,Delhi,2017
2017-01-11,9.7,0.0,Delhi,2017
2017-01-12,10.1,0.0,Delhi,2017
2017-01-13,10.5,0.0,Delhi,2017
2017-01-14,11.3,0.0,Delhi,2017
2017-01-15,13.8,0.0,Delhi,2017
2017-01-16,14.5,0.2,Delhi,2017
2017-01-17,10.7,0.0,Delhi,2017
2017-01-18,11.5,0.0,Delhi,2017
2017-01-19,12.9,0.0,Delhi,2017
2017-01-20,12.0,0.0,Delhi,2017
2017-01-21,13.2,0.1,Delhi,2017
2017-01-22,15.7,0.0,Delhi,2017
2017-01-23,16.3,0.0,Delhi,2017
2017-01-24,16.9,0.0,Delhi,2017
2017-01-25,18.4,12.8,Delhi,2017
2017-01-26,16.3,33.3,Delhi,2017
2017-01-27,14.7,1.8,Delhi,2017
2017-01-28,14.2,0.0,Delhi,2017
2017-01-29,14.9,0.0,Delhi,2017
2017-01-30,14.8,0.0,Delhi,2017
2017-01-31,15.6,0.0,Delhi,2017
2017-02-01,14.7,0.0,Delhi,2017
2017-02-02,14.7,0.0,Delhi,2017
2017-02-03,14.7,0.0,Delhi,2017
2017-02-04,16.8,0.0,Delhi,2017
2017-02-05,17.7,3.2,Delhi,2017
2017-02-06,16.2,0.1,Delhi,2017
2017-02-07,14.3,0.0,Delhi,2017
2017-02-08,14.8,0.0,Delhi,2017
2017-02-09,14.7,0.0,Delhi,2017
2017-02-10,14.5,0.0,Delhi,2017
2017-02-11,14.0,0.0,Delhi,2017
2017-02-12,15.0,0.0,Delhi,2017
2017-02-13,15.8,0.0,Delhi,2017
2017-02-14,16.4,0.0,Delhi,2017
2017-02-15,17.6,0.0,Delhi,2017
2017-02-16,19.9,0.0,Delhi,2017
2017-02-17,20.1,0.0,Delhi,2017
2017-02-18,20.6,0.0,Delhi,2017
2017-02-19,21.5,0.0,Delhi,2017
2017-02-20,22.4,0.0,Delhi,2017
2017-02-21,19.4,0.0,Delhi,2017
2017-02-22,18.9,0.0,Delhi,2017
2017-02-23,17.9,0.0,Delhi,2017
2017-02-24,18.3,0.0,Delhi,2017
2017-02-25,19.3,0.0,Delhi,2017
2017-02-26,18.8,0.0,Delhi,2017
2017-02-27,19.4,0.0,Delhi,2017
2017-02-28,22.0,0.0,Delhi,2017
2017-03-01,22.2,2.9,Delhi,2017
2017-03-02,20.3,1.3,Delhi,2017
2017-03-03,19.7,0.0,Delhi,2017
2017-03-04,18.4,0.0,Delhi,2017
2017-03-05,18.8,0.0,Delhi,2017
2017-03-06,19.4,0.0,Delhi,2017
2017-03-07,20.5,0.0,Delhi,2017
2017-03-08,20.5,1.2,Delhi,2017
2017-03-09,19.1,0.3,Delhi,2017
2017-03-10,17.1,12.1,Delhi,2017
2017-03-11,16.1,1.3,Delhi,2017
2017-03-12,15.9,0.0,Delhi,2017
2017-03-13,16.2,0.0,Delhi,2017
2017-03-14,17.5,0.0,Delhi,2017
2017-03-15,18.9,0.0,Delhi,2017
2017-03-16,20.2,0.0,Delhi,2017
2017-03-17,19.8,0.0,Delhi,2017
2017-03-18,20.5,0.0,Delhi,2017
2017-03-19,21.5,1.3,Delhi,2017
2017-03-20,21.8,0.0,Delhi,2017
2017-03-21,23.5,0.0,Delhi,2017
2017-03-22,25.5,0.0,Delhi,2017
2017-03-23,25.8,0.2,Delhi,2017
2017-03-24,26.0,0.0,Delhi,2017
2017-03-25,25.4,0.0,Delhi,2017
2017-03-26,26.7,0.0,Delhi,2017
2017-03-27,28.4,0.0,Delhi,2017
2017-03-28,28.9,0.0,Delhi,2017
2017-03-29,29.7,0.0,Delhi,2017
2017-03-30,29.8,0.0,Delhi,2017
2017-03-31,30.0,0.0,Delhi,2017
2017-04-01,29.8,0.0,Delhi,2017
2017-04-02,29.4,0.0,Delhi,2017
2017-04-03,29.1,0.0,Delhi,2017
2017-04-04,29.0,0.0,Delhi,2017
2017-04-05,28.3,1.1,Delhi,2017
2017-04-06,28.7,0.0,Delhi,2017
2017-04-07,26.4,0.0,Delhi,2017
2017-04-08,25.5,0.0,Delhi,2017
2017-04-09,25.6,0.0,Delhi,2017
2017-04-10,25.9,0.0,Delhi,2017
2017-04-11,28.1,0.0,Delhi,2017
2017-04-12,29.5,0.0,Delhi,2017
2017-04-13,30.3,0.0,Delhi,2017
2017-04-14,30.9,0.0,Delhi,2017
2017-04-15,31.3,0.0,Delhi,2017
2017-04-16,31.0,0.0,Delhi,2017
2017-04-17,31.9,0.0,Delhi,2017
2017-04-18,32.7,0.0,Delhi,2017
2017-04-19,33.7,0.0,Delhi,2017
2017-04-20,33.7,0.0,Delhi,2017
2017-04-21,33.3,0.0,Delhi,2017
2017-04-22,32.5,2.0,Delhi,2017
2017-04-23,31.4,0.0,Delhi,2017
2017-04-24,30.4,2.1,Delhi,2017
2017-04-25,30.5,0.0,Delhi,2017
2017-04-26,29.9,0.0,Delhi,2017
2017-04-27,30.6,0.0,Delhi,2017
2017-04-28,30.4,0.3,Delhi,2017
